123716001;A102A31B6B19252B;46489;230430855212;03/08/2023 23:09:21;PP
123716002;A102A31B6B177082;46489;230430854840;03/08/2023 23:09:23;PP
123716003;A102A31B6B192B2B;46489;230430855213;03/08/2023 23:09:25;PP
123716004;A102A31B6B176F82;46489;230430854841;03/08/2023 23:09:26;PP
123716005;A102A31B6B192A2B;46489;230430855214;03/08/2023 23:09:28;PP
123716006;A102A31B6B176D82;46489;230430854842;03/08/2023 23:09:30;PP
123716007;A102A31B6B19282B;46489;230430855215;03/08/2023 23:09:31;PP
123716008;A102A31B6B176E82;46489;230430854843;03/08/2023 23:09:33;PP
123716009;A102A31B6B19292B;46489;230430855216;03/08/2023 23:09:35;PP
123716010;A102A31B6B176C82;46489;230430854844;03/08/2023 23:09:37;PP
123716011;A102A32EF5040567;46489;230430855217;03/08/2023 23:09:39;PP
123716012;A102A31B6B176B82;46489;230430854845;03/08/2023 23:09:40;PP
123716013;A102A32EF5040467;46489;230430855218;03/08/2023 23:09:42;PP
123716014;A102A31B6B176982;46489;230430854846;03/08/2023 23:09:44;PP
123716015;A102A31B6B19442D;46489;230430855219;03/08/2023 23:09:46;PP
123716016;A102A31B6B176A82;46489;230430854847;03/08/2023 23:09:47;PP
123716017;A102A31B6B19452D;46489;230430855220;03/08/2023 23:09:49;PP
123716018;A102A31B6B176882;46489;230430854848;03/08/2023 23:09:51;PP
123716019;A102A31B6B193E2E;46489;230430855221;03/08/2023 23:09:53;PP
123716020;A102A31B6B176782;46489;230430854849;03/08/2023 23:09:54;PP
123716021;A102A31B6B192C2E;46489;230430854975;03/08/2023 23:09:56;PP
123716022;A102A31B6B176582;46489;230430854850;03/08/2023 23:09:58;PP
123716023;A102A31B6B192A2E;46489;230430854976;03/08/2023 23:10:00;PP
123716024;A102A31B6B176682;46489;230430854851;03/08/2023 23:10:01;PP
123716025;A102A31B6B192B2E;46489;230430854977;03/08/2023 23:10:03;PP
123716026;A102A31B6B176482;46489;230430854852;03/08/2023 23:10:05;PP
123716027;A102A31B6B19292E;46489;230430854978;03/08/2023 23:10:06;PP
123716028;A102A31B6B176382;46489;230430854853;03/08/2023 23:10:08;PP
123716029;A102A31B6B19282E;46489;230430854979;03/08/2023 23:10:10;PP
123716030;A102A31B6B176182;46489;230430854854;03/08/2023 23:10:12;PP
123716031;A102A31B6B19262E;46489;230430854980;03/08/2023 23:10:13;PP
123716032;A102A31B6B176282;46489;230430854855;03/08/2023 23:10:15;PP
123716033;A102A31B6B19272E;46489;230430854981;03/08/2023 23:10:17;PP
123716034;A102A31B6B190C30;46489;230430854912;03/08/2023 23:10:18;PP
123716035;A102A31B6B19202E;46489;230430854982;03/08/2023 23:10:20;PP
123716036;A102A31B6B190B30;46489;230430854913;03/08/2023 23:10:22;PP
123716037;A102A31B6B191F2E;46489;230430854983;03/08/2023 23:10:23;PP
123716038;A102A31B6B190930;46489;230430854914;03/08/2023 23:10:25;PP
