123715001;A102A31B6B180F28;46479;230430856187;03/08/2023 21:16:20;PP
123715002;A102A31B6B182D23;46479;230430856160;03/08/2023 21:16:22;PP
123715003;A102A31B6B182F23;46479;230430856188;03/08/2023 21:16:23;PP
123715004;A102A31B6B187822;46479;230430856161;03/08/2023 21:16:25;PP
123715005;A102A31B6B183125;46479;230430856189;03/08/2023 21:16:27;PP
123715006;A102A31B6B187523;46479;230430856162;03/08/2023 21:16:28;PP
123715007;A102A31B6B186A20;46479;230430855973;03/08/2023 21:16:30;PP
123715008;A102A31B6B182E23;46479;230430856163;03/08/2023 21:16:32;PP
123715009;A102A31B6B186C20;46479;230430855974;03/08/2023 21:16:34;PP
123715010;A102A31B6B18201C;46479;230430856164;03/08/2023 21:16:36;PP
123715011;A102A31B6B186D20;46479;230430855975;03/08/2023 21:16:37;PP
123715012;A102A31B6B181F1C;46479;230430856165;03/08/2023 21:16:39;PP
123715013;A102A31B6B186F20;46479;230430855976;03/08/2023 21:16:41;PP
123715014;A102A31B6B187B1F;46479;230430856166;03/08/2023 21:16:42;PP
123715015;A102A31B6B186E20;46479;230430855977;03/08/2023 21:16:44;PP
123715016;A102A31B6B18661D;46479;230430855953;03/08/2023 21:16:46;PP
123715017;A102A31B6B18561D;46479;230430855978;03/08/2023 21:16:48;PP
123715018;A102A31B6B18641D;46479;230430855954;03/08/2023 21:16:49;PP
123715019;A102A31B6B18571D;46479;230430855979;03/08/2023 21:16:51;PP
123715020;A102A31B6B18651D;46479;230430855955;03/08/2023 21:16:53;PP
123715021;A102A31B6B18551D;46479;230430855980;03/08/2023 21:16:55;PP
123715022;A102A31B6B18151B;46479;230430855956;03/08/2023 21:16:56;PP
123715023;A102A31B6B18541D;46479;230430855981;03/08/2023 21:16:58;PP
123715024;A102A31B6B18131B;46479;230430855957;03/08/2023 21:17:00;PP
123715025;A102A31B6B18521D;46479;230430855982;03/08/2023 21:17:02;PP
123715026;A102A31B6B183E1F;46479;230430855958;03/08/2023 21:17:03;PP
123715027;A102A31B6B18531D;46479;230430855983;03/08/2023 21:17:05;PP
123715028;A102A31B6B183F1F;46479;230430855959;03/08/2023 21:17:07;PP
123715029;A102A31B6B18511D;46479;230430855984;03/08/2023 21:17:08;PP
123715030;A102A31B6B185B20;46479;230430855960;03/08/2023 21:17:10;PP
123715031;A102A31B6B18501D;46479;230430855985;03/08/2023 21:17:12;PP
123715032;A102A31B6B185A20;46479;230430855961;03/08/2023 21:17:14;PP
123715033;A102A31B6B184D1D;46479;230430855986;03/08/2023 21:17:15;PP
123715034;A102A31B6B185C20;46479;230430855962;03/08/2023 21:17:17;PP
123715035;A102A31B6B184C1D;46479;230430855987;03/08/2023 21:17:19;PP
123715036;A102A31B6B185D20;46479;230430855963;03/08/2023 21:17:20;PP
123715037;A102A31B6B184A1D;46479;230430855988;03/08/2023 21:17:22;PP
123715038;A102A31B6B185F20;46479;230430855964;03/08/2023 21:17:24;PP
123715039;A102A31B6B184B1D;46479;230430855989;03/08/2023 21:17:26;PP
123715040;A102A31B6B185E20;46479;230430855965;03/08/2023 21:17:27;PP
123715041;A102A31B6B18491D;46479;230430855990;03/08/2023 21:17:29;PP
123715042;A102A31B6B186020;46479;230430855966;03/08/2023 21:17:31;PP
123715043;A102A31B6B18471D;46479;230430855991;03/08/2023 21:17:33;PP
123715044;A102A31B6B186120;46479;230430855967;03/08/2023 21:17:34;PP
123715045;A102A31B6B18671D;46479;230430855952;03/08/2023 21:17:36;PP
123715046;A102A31B6B186720;46479;230430855968;03/08/2023 21:17:38;PP
123715047;A102A31B6B185F1A;46479;230430856017;03/08/2023 21:17:40;PP
123715048;A102A31B6B186620;46479;230430855969;03/08/2023 21:17:42;PP
123715049;A102A31B6B18611A;46479;230430856018;03/08/2023 21:17:43;PP
123715050;A102A31B6B186820;46479;230430855970;03/08/2023 21:17:45;PP
123715051;A102A31B6B18601A;46479;230430856019;03/08/2023 21:17:47;PP
123715052;A102A31B6B186920;46479;230430855971;03/08/2023 21:17:49;PP
123715053;A102A31B6B18251C;46479;230430856020;03/08/2023 21:17:50;PP
123715054;A102A31B6B185A1D;46479;230430855995;03/08/2023 21:17:52;PP
123715055;A102A31B6B18261C;46479;230430856021;03/08/2023 21:17:54;PP
123715056;A102A31B6B18491F;46479;230430855996;03/08/2023 21:17:55;PP
123715057;A102A31B6B18241C;46479;230430856022;03/08/2023 21:17:57;PP
123715058;A102A31B6B18481F;46479;230430855997;03/08/2023 21:17:59;PP
123715059;A102A31B6B18231C;46479;230430856023;03/08/2023 21:18:01;PP
123715060;A102A32EF5046A6B;46479;230430855998;03/08/2023 21:18:03;PP
123715061;A102A31B6B18211C;46479;230430856024;03/08/2023 21:18:05;PP
123715062;A102A32EF504696B;46479;230430855999;03/08/2023 21:18:06;PP
123715063;A102A31B6B18221C;46479;230430856025;03/08/2023 21:18:08;PP
123715064;A102A31B6B183C23;46479;230430856000;03/08/2023 21:18:10;PP
123715065;A102A31B6B18481E;46479;230430856026;03/08/2023 21:18:11;PP
123715066;A102A31B6B183D23;46479;230430856001;03/08/2023 21:18:13;PP
123715067;A102A31B6B18491E;46479;230430856027;03/08/2023 21:18:15;PP
123715068;A102A31B6B183E23;46479;230430856002;03/08/2023 21:18:17;PP
123715069;A102A31B6B184C1E;46479;230430856028;03/08/2023 21:18:18;PP
123715070;A102A31B6B183F23;46479;230430856003;03/08/2023 21:18:20;PP
123715071;A102A31B6B184D1E;46479;230430856029;03/08/2023 21:18:22;PP
123715072;A102A31B6B184023;46479;230430856004;03/08/2023 21:18:24;PP
123715073;A102A31B6B184F1E;46479;230430856030;03/08/2023 21:18:25;PP
123715074;A102A31B6B184123;46479;230430856005;03/08/2023 21:18:27;PP
123715075;A102A31B6B184E1E;46479;230430856031;03/08/2023 21:18:29;PP
123715076;A102A31B6B184423;46479;230430856006;03/08/2023 21:18:30;PP
123715077;A102A31B6B185C1D;46479;230430855992;03/08/2023 21:18:32;PP
123715078;A102A31B6B184223;46479;230430856007;03/08/2023 21:18:34;PP
123715079;A102A31B6B185D1D;46479;230430855993;03/08/2023 21:18:36;PP
123715080;A102A31B6B181A23;46479;230430856008;03/08/2023 21:18:37;PP
123715081;A102A31B6B185B1D;46479;230430855994;03/08/2023 21:18:39;PP
123715082;A102A31B6B181B23;46479;230430856009;03/08/2023 21:18:41;PP
123715083;A102A31B6B184621;46479;230430856052;03/08/2023 21:18:43;PP
123715084;A102A31B6B182023;46479;230430856010;03/08/2023 21:18:44;PP
123715085;A102A31B6B184521;46479;230430856053;03/08/2023 21:18:46;PP
123715086;A102A31B6B181E23;46479;230430856011;03/08/2023 21:18:48;PP
123715087;A102A31B6B184721;46479;230430856054;03/08/2023 21:18:49;PP
123715088;A102A31B6B186B20;46479;230430855972;03/08/2023 21:18:51;PP
123715089;A102A31B6B184821;46479;230430856055;03/08/2023 21:18:53;PP
123715090;A102A31B6B182F1C;46479;230430856037;03/08/2023 21:18:55;PP
123715091;A102A31B6B187421;46479;230430856056;03/08/2023 21:18:56;PP
123715092;A102A32EF5045E6B;46479;230430856038;03/08/2023 21:18:58;PP
123715093;A102A31B6B187521;46479;230430856057;03/08/2023 21:19:00;PP
123715094;A102A32EF5045D6B;46479;230430856039;03/08/2023 21:19:01;PP
123715095;A102A32EF504666B;46479;230430856058;03/08/2023 21:19:03;PP
123715096;A102A31B6B18351F;46479;230430856040;03/08/2023 21:19:05;PP
